time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%)
2022-12-01T23:00,3,50,-6.4,-1.9,0,0,0,0
2022-12-02T00:00,2.2,54,-6.1,-2.6,0,0,0,0
2022-12-02T01:00,1.2,61,-5.5,-3.2,0,0,0,0
2022-12-02T02:00,0,70,-4.8,-4.1,0,0,0,12
2022-12-02T03:00,-0.8,74,-4.8,-4.8,0,0,0,33
2022-12-02T04:00,-1.2,76,-4.9,-5.2,0,0,0,15
2022-12-02T05:00,-1.6,78,-5,-5.9,0,0,0,0
2022-12-02T06:00,-2,80,-5.1,-6.1,0,0,0,0
2022-12-02T07:00,-2.4,80,-5.4,-6.3,0,0,0,0
2022-12-02T08:00,-2.6,81,-5.4,-6.4,0,0,0,0
2022-12-02T09:00,-2.8,82,-5.4,-6.6,0,0,0,0
2022-12-02T10:00,-2.6,82,-5.3,-6.4,0,0,0,0
2022-12-02T11:00,-1.9,79,-5.1,-5.4,0,0,0,0
2022-12-02T12:00,-0.4,74,-4.5,-3.6,0,0,0,0
2022-12-02T13:00,0.4,72,-4.1,-2.7,0,0,0,0
2022-12-02T14:00,1.3,69,-3.8,-1.5,0,0,0,0
2022-12-02T15:00,2.7,61,-4.1,-0.5,0,0,0,0
2022-12-02T16:00,3.8,57,-4,0.2,0,0,0,0
2022-12-02T17:00,4.7,53,-4,1,0,0,0,0
2022-12-02T18:00,5.3,52,-3.8,1.5,0,0,0,0
2022-12-02T19:00,5.4,52,-3.7,1.6,0,0,0,1
2022-12-02T20:00,5.4,52,-3.8,1.4,0,0,0,3
2022-12-02T21:00,4.7,58,-2.9,1,0,0,0,6
2022-12-02T22:00,3.6,65,-2.4,0,0,0,0,4
2022-12-02T23:00,2.8,70,-2.2,-0.8,0,0,0,1
2022-12-03T00:00,2,74,-2.2,-1.6,0,0,0,0
2022-12-03T01:00,1.4,78,-2,-2.2,0,0,0,22
2022-12-03T02:00,1.1,81,-1.7,-2.5,0,0,0,26
2022-12-03T03:00,1.3,83,-1.2,-2.2,0,0,0,8
2022-12-03T04:00,1.4,86,-0.7,-2,0,0,0,56
2022-12-03T05:00,1.9,88,0,-1.6,0,0,0,89
2022-12-03T06:00,2.7,89,1,-1,0,0,0,89
2022-12-03T07:00,4.9,83,2.3,1.1,0,0,0,76
2022-12-03T08:00,5.9,83,3.3,2.2,0,0,0,95
2022-12-03T09:00,7,84,4.6,3.3,0,0,0,100
2022-12-03T10:00,8.5,85,6,4.7,0,0,0,100
2022-12-03T11:00,9.1,86,6.9,5.4,0.4,0.4,0,100
2022-12-03T12:00,9.6,88,7.7,5.9,0.8,0.8,0,100
2022-12-03T13:00,10.1,89,8.3,6.2,0.2,0.2,0,100
2022-12-03T14:00,10.5,90,8.9,6.7,0.5,0.5,0,100
2022-12-03T15:00,10.9,91,9.5,7.1,1.4,1.4,0,100
2022-12-03T16:00,11.2,92,10,7.4,2.2,2.2,0,100
2022-12-03T17:00,11.2,93,10.2,7.6,2.4,2.4,0,100
2022-12-03T18:00,11.4,94,10.4,7.7,1.6,1.6,0,100
2022-12-03T19:00,12.1,94,11.2,8.6,0.5,0.5,0,100
2022-12-03T20:00,12,94,11.1,8.7,0.1,0.1,0,100
2022-12-03T21:00,12.3,94,11.3,9.4,0,0,0,70
2022-12-03T22:00,11.9,94,11,9.7,0,0,0,47
2022-12-03T23:00,11.7,94,10.7,9.2,0.3,0.3,0,54
2022-12-04T00:00,10.3,92,9,7.6,0.3,0.3,0,13
2022-12-04T01:00,7.4,83,4.7,3.5,0,0,0,1
2022-12-04T02:00,5.8,79,2.5,1.4,0,0,0,0
2022-12-04T03:00,5,73,0.6,0.3,0,0,0,5
2022-12-04T04:00,4.5,67,-1.1,-0.5,0,0,0,4
2022-12-04T05:00,4.1,61,-2.7,-1,0,0,0,2
2022-12-04T06:00,3.6,58,-3.9,-1.3,0,0,0,0
2022-12-04T07:00,3.9,58,-3.6,-0.8,0,0,0,2
2022-12-04T08:00,3.2,59,-4,-1.3,0,0,0,0
2022-12-04T09:00,2.5,61,-4.2,-2,0,0,0,0
2022-12-04T10:00,2,63,-4.3,-2.9,0,0,0,42
2022-12-04T11:00,1.1,68,-4.2,-3,0,0,0,0
2022-12-04T12:00,0,76,-3.8,-3.8,0,0,0,0
2022-12-04T13:00,0,79,-3.1,-3.9,0,0,0,0
2022-12-04T14:00,2.9,61,-3.8,-1,0,0,0,0
2022-12-04T15:00,3.8,53,-4.9,-0.6,0,0,0,0
2022-12-04T16:00,4.5,51,-4.8,0.4,0,0,0,0
2022-12-04T17:00,5.1,49,-4.6,1.1,0,0,0,0
2022-12-04T18:00,5.7,48,-4.6,1.7,0,0,0,0
2022-12-04T19:00,6.4,46,-4.3,2.5,0,0,0,11
2022-12-04T20:00,6.3,46,-4.5,2.5,0,0,0,26
2022-12-04T21:00,5.8,52,-3.4,2.4,0,0,0,28
2022-12-04T22:00,4.5,71,-0.3,2.1,0,0,0,27
2022-12-04T23:00,3,74,-1.1,0.4,0,0,0,0
2022-12-05T00:00,1.8,80,-1.2,-1.1,0,0,0,0
2022-12-05T01:00,1.5,80,-1.6,-1.4,0,0,0,0
2022-12-05T02:00,0.4,84,-2.1,-2.9,0,0,0,0
2022-12-05T03:00,-0.3,85,-2.5,-4,0,0,0,0
2022-12-05T04:00,-0.8,86,-2.9,-4.5,0,0,0,0
2022-12-05T05:00,-1.3,87,-3.2,-5,0,0,0,0
2022-12-05T06:00,-0.6,83,-3.1,-4,0,0,0,0
2022-12-05T07:00,-0.4,80,-3.3,-3.7,0,0,0,0
2022-12-05T08:00,0.8,79,-2.5,-2.2,0,0,0,0
2022-12-05T09:00,0.3,81,-2.5,-2.8,0,0,0,0
2022-12-05T10:00,-1,85,-3.2,-4.1,0,0,0,0
2022-12-05T11:00,-1.7,86,-3.7,-5,0,0,0,0
2022-12-05T12:00,-1.4,85,-3.6,-4.7,0,0,0,0
2022-12-05T13:00,-0.7,84,-3.1,-3.9,0,0,0,0
2022-12-05T14:00,1.6,77,-1.9,-1.2,0,0,0,0
2022-12-05T15:00,3.8,60,-3.2,0.4,0,0,0,5
2022-12-05T16:00,5.3,51,-4,1.6,0,0,0,24
2022-12-05T17:00,6.3,46,-4.5,2.4,0,0,0,29
2022-12-05T18:00,6.8,44,-4.5,2.9,0,0,0,30
2022-12-05T19:00,6.9,44,-4.5,3,0,0,0,30
2022-12-05T20:00,6.6,49,-3.5,3.1,0,0,0,27
2022-12-05T21:00,5.7,56,-2.5,2.5,0,0,0,27
2022-12-05T22:00,4.2,67,-1.4,0.8,0,0,0,20
2022-12-05T23:00,2.5,79,-0.7,-1,0,0,0,10
2022-12-06T00:00,3,77,-0.7,-0.4,0,0,0,0
2022-12-06T01:00,4.5,73,0.1,1.7,0,0,0,4
2022-12-06T02:00,4.6,74,0.5,2,0,0,0,14
2022-12-06T03:00,4.8,75,0.8,2,0,0,0,20
2022-12-06T04:00,5.1,76,1.2,2.4,0,0,0,33
2022-12-06T05:00,5.3,77,1.6,2.7,0,0,0,32
2022-12-06T06:00,5.4,79,2,2.7,0,0,0,37
2022-12-06T07:00,5.3,80,2.1,2.9,0,0,0,41
2022-12-06T08:00,3.8,86,1.7,1.1,0,0,0,53
2022-12-06T09:00,2.9,91,1.7,0.1,0,0,0,100
2022-12-06T10:00,2.8,94,2,0,0,0,0,100
2022-12-06T11:00,3.8,95,3.1,1.2,0,0,0,100
2022-12-06T12:00,5.3,94,4.3,2.5,0,0,0,100
2022-12-06T13:00,6.5,93,5.4,3.9,0,0,0,100
2022-12-06T14:00,8.9,87,6.9,6.5,0,0,0,100
2022-12-06T15:00,9.9,85,7.5,7.3,0,0,0,100
2022-12-06T16:00,10.7,82,7.8,8,0,0,0,100
2022-12-06T17:00,11,82,8,8.4,0.1,0.1,0,100
2022-12-06T18:00,11.2,82,8.2,8.8,0.1,0.1,0,100
2022-12-06T19:00,11.1,91,9.8,9,0.8,0.8,0,100
2022-12-06T20:00,11.1,93,10.1,9,0.8,0.8,0,100
2022-12-06T21:00,11,94,10.1,8.9,0.4,0.4,0,100
2022-12-06T22:00,11,94,10.1,8.9,0.4,0.4,0,100
2022-12-06T23:00,11.1,94,10.1,9,0.6,0.6,0,100
2022-12-07T00:00,11.1,94,10.2,9.3,0.7,0.7,0,100
2022-12-07T01:00,11.2,94,10.2,9.2,0.9,0.9,0,100
2022-12-07T02:00,11.3,94,10.4,9.2,1.3,1.3,0,100
2022-12-07T03:00,11.3,94,10.4,9.2,1.6,1.6,0,100
2022-12-07T04:00,11.5,94,10.6,9.3,2.1,2.1,0,100
2022-12-07T05:00,11.6,95,10.8,9.6,2.4,2.4,0,100
2022-12-07T06:00,11.7,95,10.9,10.1,2.4,2.4,0,100
2022-12-07T07:00,11.8,97,11.3,10.4,1.9,1.9,0,100
2022-12-07T08:00,11.8,98,11.5,10.6,1.7,1.7,0,100
2022-12-07T09:00,11.9,98,11.6,10.9,0.9,0.9,0,100
2022-12-07T10:00,11.9,99,11.7,11.2,0.6,0.6,0,100
2022-12-07T11:00,11.8,99,11.7,11.2,0.8,0.8,0,100
2022-12-07T12:00,11.7,100,11.7,11.2,0.5,0.5,0,100
2022-12-07T13:00,11.8,100,11.7,11.1,0,0,0,100
2022-12-07T14:00,12.1,99,12,11.8,0,0,0,100
2022-12-07T15:00,12.3,100,12.2,11.8,0,0,0,100
2022-12-07T16:00,13.1,99,12.9,13,0,0,0,100
2022-12-07T17:00,13.3,98,13.1,13.4,0,0,0,100
2022-12-07T18:00,13.6,98,13.3,13.8,0,0,0,100
2022-12-07T19:00,13.4,99,13.2,13.5,0.1,0.1,0,100
2022-12-07T20:00,13.3,99,13.2,13.4,0,0,0,100
2022-12-07T21:00,13,99,12.9,12.9,0,0,0,100
2022-12-07T22:00,12.6,99,12.5,12.3,0,0,0,100
2022-12-07T23:00,12.3,99,12.2,11.9,0,0,0,100
2022-12-08T00:00,11.9,99,11.8,11.1,0,0,0,100
2022-12-08T01:00,11.6,98,11.4,10.4,0,0,0,95
2022-12-08T02:00,11.4,98,11,10.1,0,0,0,83
2022-12-08T03:00,11.4,97,10.9,10,0,0,0,50
2022-12-08T04:00,10.8,96,10.2,9.2,0,0,0,30
2022-12-08T05:00,10.1,95,9.4,8.1,0,0,0,68
2022-12-08T06:00,9.5,95,8.7,7.2,0,0,0,77
2022-12-08T07:00,9.6,94,8.7,7.2,0,0,0,77
2022-12-08T08:00,9.1,93,8.1,6.5,0,0,0,77
2022-12-08T09:00,8.9,92,7.6,6,0,0,0,81
2022-12-08T10:00,8.7,90,7.1,6.1,0,0,0,66
2022-12-08T11:00,8.5,87,6.5,5.9,0,0,0,57
2022-12-08T12:00,8.1,85,5.8,5.4,0,0,0,50
2022-12-08T13:00,8.1,83,5.3,5.3,0,0,0,37
2022-12-08T14:00,8.7,78,5.1,5.8,0,0,0,31
2022-12-08T15:00,9.4,69,4,5.9,0,0,0,32
2022-12-08T16:00,9.9,64,3.4,6.2,0,0,0,33
2022-12-08T17:00,10.2,61,3,6.3,0,0,0,36
2022-12-08T18:00,10.3,59,2.7,6.5,0,0,0,42
2022-12-08T19:00,10.8,58,2.8,7.1,0,0,0,41
2022-12-08T20:00,10.4,58,2.5,7,0,0,0,41
2022-12-08T21:00,9.5,60,2.2,6.4,0,0,0,32
2022-12-08T22:00,8.3,64,1.9,5.2,0,0,0,86
2022-12-08T23:00,7.5,67,1.7,4.2,0,0,0,100
2022-12-09T00:00,7,68,1.4,3.5,0,0,0,100
2022-12-09T01:00,6.5,69,1.2,2.9,0,0,0,46
2022-12-09T02:00,5.9,72,1.1,2.3,0,0,0,31
2022-12-09T03:00,5.3,74,1.1,1.7,0,0,0,38
2022-12-09T04:00,4.7,76,0.8,1,0,0,0,55
2022-12-09T05:00,4.3,75,0.2,0.4,0,0,0,36
2022-12-09T06:00,3.8,74,-0.5,-0.4,0,0,0,18
2022-12-09T07:00,3.2,74,-0.9,-1.1,0,0,0,1
2022-12-09T08:00,2.6,75,-1.5,-1.7,0,0,0,0
2022-12-09T09:00,2,75,-2,-2.4,0,0,0,0
2022-12-09T10:00,1.6,75,-2.3,-2.9,0,0,0,0
2022-12-09T11:00,1.2,76,-2.6,-3.3,0,0,0,0
2022-12-09T12:00,0.9,76,-2.8,-3.6,0,0,0,0
2022-12-09T13:00,1.1,77,-2.5,-3.3,0,0,0,0
2022-12-09T14:00,2.3,70,-2.7,-2.4,0,0,0,0
2022-12-09T15:00,3.6,63,-2.7,-1.1,0,0,0,0
2022-12-09T16:00,4.9,57,-2.9,0.3,0,0,0,1
2022-12-09T17:00,5.9,52,-3.2,1.3,0,0,0,0
2022-12-09T18:00,6.6,48,-3.6,2,0,0,0,0
2022-12-09T19:00,6.8,45,-4.3,2.2,0,0,0,0
2022-12-09T20:00,6.7,45,-4.4,2.2,0,0,0,0
2022-12-09T21:00,5.7,51,-3.8,1.5,0,0,0,0
2022-12-09T22:00,4.3,55,-4.1,0.2,0,0,0,0
2022-12-09T23:00,3.2,57,-4.5,-1.2,0,0,0,0
2022-12-10T00:00,2.4,57,-5.2,-2.4,0,0,0,0
2022-12-10T01:00,1.8,56,-6,-3.3,0,0,0,0
2022-12-10T02:00,1.3,56,-6.6,-4,0,0,0,0
2022-12-10T03:00,0.8,56,-7,-4.5,0,0,0,0
2022-12-10T04:00,0.3,57,-7.2,-4.9,0,0,0,0
2022-12-10T05:00,0,57,-7.4,-5.3,0,0,0,0
2022-12-10T06:00,-0.3,59,-7.5,-5.5,0,0,0,0
2022-12-10T07:00,-0.5,59,-7.5,-5.8,0,0,0,0
2022-12-10T08:00,-0.6,60,-7.4,-5.8,0,0,0,0
2022-12-10T09:00,-0.6,60,-7.4,-5.9,0,0,0,0
2022-12-10T10:00,-0.7,61,-7.3,-5.8,0,0,0,0
2022-12-10T11:00,-0.7,61,-7.2,-5.8,0,0,0,0
2022-12-10T12:00,-0.8,63,-7,-5.8,0,0,0,0
2022-12-10T13:00,-0.4,65,-6.3,-5.3,0,0,0,0
2022-12-10T14:00,1.1,56,-6.8,-4.1,0,0,0,1
2022-12-10T15:00,2.3,52,-6.5,-2.7,0,0,0,5
2022-12-10T16:00,3.4,53,-5.3,-1.4,0,0,0,14
2022-12-10T17:00,4,55,-4.2,-0.4,0,0,0,43
2022-12-10T18:00,4.6,56,-3.4,0.5,0,0,0,70
2022-12-10T19:00,4.3,58,-3.4,0.5,0,0,0,82
2022-12-10T20:00,4.1,59,-3.2,0.3,0,0,0,88
2022-12-10T21:00,3.8,61,-2.9,0.1,0,0,0,89
2022-12-10T22:00,3.4,66,-2.3,-0.1,0,0,0,90
2022-12-10T23:00,3.2,68,-2.2,-0.5,0,0,0,100
2022-12-11T00:00,3.1,69,-2.1,-0.7,0,0,0,100
2022-12-11T01:00,2.8,70,-2.2,-0.9,0,0,0,100
2022-12-11T02:00,2.6,70,-2.2,-1.2,0,0,0,100
2022-12-11T03:00,2.4,72,-2,-1.5,0,0,0,100
2022-12-11T04:00,2.3,74,-1.8,-1.8,0,0,0,100
2022-12-11T05:00,2.2,77,-1.5,-1.9,0,0,0,100
2022-12-11T06:00,2.2,79,-1.2,-1.8,0,0,0,100
2022-12-11T07:00,2.1,78,-1.3,-2,0,0,0,100
2022-12-11T08:00,2.1,80,-1,-2,0,0,0,100
2022-12-11T09:00,2.2,81,-0.8,-1.7,0,0,0,100
2022-12-11T10:00,2.2,82,-0.6,-1.7,0,0,0,100
2022-12-11T11:00,2.3,83,-0.3,-1.7,0,0,0,100
2022-12-11T12:00,2.4,84,0,-1.6,0,0,0,100
2022-12-11T13:00,2.7,85,0.4,-1.3,0,0,0,100
2022-12-11T14:00,3.4,83,0.8,-0.4,0,0,0,100
2022-12-11T15:00,3.9,83,1.3,0,0,0,0,100
2022-12-11T16:00,4.6,81,1.7,0.8,0.1,0.1,0,100
2022-12-11T17:00,5.1,81,2.1,1.3,0.1,0.1,0,100
